id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal,region,bmi
1069,Nikolay Konstantinovich Afanasyev,M,30.0,187.0,80.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Decathlon,,Russia,22.9
1070,Valery Yevgenyevich Afanasyev,M,23.0,175.0,79.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed Three Person Keelboat,,Russia,25.8
1071,Kseniya Dmitriyevna Afanasyeva,F,16.0,158.0,48.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Individual All-Around,,Russia,19.2
1071,Kseniya Dmitriyevna Afanasyeva,F,16.0,158.0,48.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Team All-Around,,Russia,19.2
1071,Kseniya Dmitriyevna Afanasyeva,F,16.0,158.0,48.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Floor Exercise,,Russia,19.2
1071,Kseniya Dmitriyevna Afanasyeva,F,16.0,158.0,48.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Uneven Bars,,Russia,19.2
1071,Kseniya Dmitriyevna Afanasyeva,F,16.0,158.0,48.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Balance Beam,,Russia,19.2
1071,Kseniya Dmitriyevna Afanasyeva,F,20.0,158.0,48.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Team All-Around,Silver,Russia,19.2
1071,Kseniya Dmitriyevna Afanasyeva,F,20.0,158.0,48.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Floor Exercise,,Russia,19.2
1071,Kseniya Dmitriyevna Afanasyeva,F,20.0,158.0,48.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Balance Beam,,Russia,19.2
1072,Yelena Aleksandrovna Afanasyeva (Vlasova-),F,30.0,164.0,56.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics 800 Metres,,Russia,20.8
1085,Maksim Sergeyevich Afinogenov,M,22.0,183.0,88.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey,Bronze,Russia,26.3
1085,Maksim Sergeyevich Afinogenov,M,26.0,183.0,88.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey,,Russia,26.3
1085,Maksim Sergeyevich Afinogenov,M,30.0,183.0,88.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey,,Russia,26.3
1089,Vladimir Afonin,M,24.0,189.0,67.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Athletics,"Athletics 5,000 Metres",,Russia,18.8
1090,Inha Mykolavna Afonina,F,22.0,167.0,60.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Diving,Diving Platform,,Russia,21.5
1093,Marina Anatolyevna Aframeyeva,F,25.0,171.0,62.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",,Russia,21.2
1110,Aleksandr Agafonov,M,21.0,190.0,86.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 4 X 200 Metres Freestyle Relay,,Uzbekistan,23.8
1110,Aleksandr Agafonov,M,25.0,190.0,86.0,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Swimming,Swimming 100 Metres Freestyle,,Uzbekistan,23.8
1110,Aleksandr Agafonov,M,29.0,190.0,86.0,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Swimming,Swimming 100 Metres Freestyle,,Uzbekistan,23.8
1115,Marina Aganina,F,20.0,158.0,51.0,Uzbekistan,UZB,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Mixed Pairs,,Uzbekistan,20.4
1117,Gennady Mikhaylovich Agapov,M,30.0,181.0,76.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics 50 Kilometres Walk,,Russia,23.2
1117,Gennady Mikhaylovich Agapov,M,34.0,181.0,76.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics 50 Kilometres Walk,,Russia,23.2
1125,Rstm Aayev,M,22.0,186.0,96.0,Azerbaijan,AZE,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Heavyweight, Freestyle",,Azerbaijan,27.7
1126,Vilayt Aayev,M,24.0,168.0,62.0,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Bantamweight, Greco-Roman",,Azerbaijan,22.0
1147,Viktor Ivanovich Ageyev,M,20.0,184.0,80.0,Soviet Union,RUS,1956 Summer,1956,Summer,Melbourne,Water Polo,Water Polo,Bronze,Russia,23.6
1147,Viktor Ivanovich Ageyev,M,24.0,184.0,80.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo,Silver,Russia,23.6
1147,Viktor Ivanovich Ageyev,M,28.0,184.0,80.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo,Bronze,Russia,23.6
1158,Mamed Aghaev,M,28.0,177.0,84.0,Armenia,ARM,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Light-Heavyweight, Freestyle",,Armenia,26.8
1162,Levon Aghasyan,M,21.0,193.0,75.0,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Triple Jump,,Armenia,20.1
1165,Vladimir Agishev,M,27.0,171.0,70.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Shooting,Shooting Mixed Small-Bore Rifle Three Positions 50 Metres,,Russia,23.9
1460,Johannes Ahun,M,20.0,187.0,76.0,Estonia,EST,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Windsurfer,,Estonia,21.7
1460,Johannes Ahun,M,24.0,187.0,76.0,Estonia,EST,2012 Summer,2012,Summer,London,Sailing,Sailing Windsurfer,,Estonia,21.7
1475,Aleksis Aide,M,24.0,176.0,67.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics 10 Kilometres Walk,,Russia,21.6
1477,Neringa Aidietyt,F,29.0,177.0,60.0,Lithuania,LTU,2012 Summer,2012,Summer,London,Athletics,Athletics 20 Kilometres Walk,,Lithuania,19.2
1477,Neringa Aidietyt,F,33.0,177.0,60.0,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics 20 Kilometres Walk,,Lithuania,19.2
1539,Marina Aleksandrovna Aitova (Korzhova-),F,21.0,177.0,58.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Athletics,Athletics High Jump,,Kazakhstan,18.5
1539,Marina Aleksandrovna Aitova (Korzhova-),F,25.0,177.0,58.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Athletics,Athletics High Jump,,Kazakhstan,18.5
1540,Artur Surenovych Aivazian,M,27.0,177.0,88.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Air Rifle 10 Metres,,Ukraine,28.1
1540,Artur Surenovych Aivazian,M,27.0,177.0,88.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Small-Bore Rifle Three Positions 50 Metres,,Ukraine,28.1
1540,Artur Surenovych Aivazian,M,27.0,177.0,88.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Small-Bore Rifle Prone 50 Metres,,Ukraine,28.1
1540,Artur Surenovych Aivazian,M,31.0,177.0,88.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Shooting,Shooting Air Rifle 10 Metres,,Ukraine,28.1
1540,Artur Surenovych Aivazian,M,31.0,177.0,88.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Shooting,Shooting Small-Bore Rifle Three Positions 50 Metres,,Ukraine,28.1
1540,Artur Surenovych Aivazian,M,31.0,177.0,88.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Shooting,Shooting Small-Bore Rifle Prone 50 Metres,,Ukraine,28.1
1540,Artur Surenovych Aivazian,M,35.0,177.0,88.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Air Rifle 10 Metres,,Ukraine,28.1
1540,Artur Surenovych Aivazian,M,35.0,177.0,88.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Small-Bore Rifle Three Positions 50 Metres,,Ukraine,28.1
1540,Artur Surenovych Aivazian,M,35.0,177.0,88.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Small-Bore Rifle Prone 50 Metres,Gold,Ukraine,28.1
1540,Artur Surenovych Aivazian,M,39.0,177.0,88.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Shooting,Shooting Air Rifle 10 Metres,,Ukraine,28.1
1540,Artur Surenovych Aivazian,M,39.0,177.0,88.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Shooting,Shooting Small-Bore Rifle Three Positions 50 Metres,,Ukraine,28.1
1540,Artur Surenovych Aivazian,M,39.0,177.0,88.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Shooting,Shooting Small-Bore Rifle Prone 50 Metres,,Ukraine,28.1
1584,Aleksey Nikolayevich Akatyev,M,21.0,184.0,68.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 400 Metres Freestyle,,Russia,20.1
1584,Aleksey Nikolayevich Akatyev,M,21.0,184.0,68.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Swimming,"Swimming 1,500 Metres Freestyle",,Russia,20.1
1592,Egamnazar Akbarov,M,28.0,172.0,73.0,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Judo,Judo Lightweight,,Uzbekistan,24.7
1605,Adolfas Akelaitis,M,18.0,176.0,67.0,Lithuania,LTU,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics High Jump,,Lithuania,21.6
1607,Anatoly Vasilyevich Akentyev,M,28.0,185.0,80.0,Soviet Union,RUS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing 15 Kilometres,,Russia,23.4
1607,Anatoly Vasilyevich Akentyev,M,28.0,185.0,80.0,Soviet Union,RUS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing 30 Kilometres,,Russia,23.4
1607,Anatoly Vasilyevich Akentyev,M,28.0,185.0,80.0,Soviet Union,RUS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing 50 Kilometres,,Russia,23.4
1607,Anatoly Vasilyevich Akentyev,M,28.0,185.0,80.0,Soviet Union,RUS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing 4 X 10 Kilometres Relay,,Russia,23.4
1636,Svitlana Viktorivna Akhadova,F,23.0,170.0,69.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Kayak Fours, 500 Metres",,Ukraine,23.9
1637,Yelena Rabigovna Akhaminova (-Sokolovskaya),F,18.0,181.0,80.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball,Gold,Russia,24.4
1639,Albina Khamitovna Akhatova,F,21.0,160.0,55.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon7.5 Kilometres Sprint,,Russia,21.5
1639,Albina Khamitovna Akhatova,F,21.0,160.0,55.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon15 Kilometres,,Russia,21.5
1639,Albina Khamitovna Akhatova,F,21.0,160.0,55.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon4 X 7.5 Kilometres Relay,Silver,Russia,21.5
1639,Albina Khamitovna Akhatova,F,25.0,160.0,55.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon15 Kilometres,,Russia,21.5
1639,Albina Khamitovna Akhatova,F,25.0,160.0,55.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon4 X 7.5 Kilometres Relay,Bronze,Russia,21.5
1639,Albina Khamitovna Akhatova,F,29.0,160.0,55.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon7.5 Kilometres Sprint,,Russia,21.5
1639,Albina Khamitovna Akhatova,F,29.0,160.0,55.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon10 Kilometres Pursuit,Bronze,Russia,21.5
1639,Albina Khamitovna Akhatova,F,29.0,160.0,55.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon12.5 Kilometres Mass Start,,Russia,21.5
1639,Albina Khamitovna Akhatova,F,29.0,160.0,55.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon15 Kilometres,Bronze,Russia,21.5
1639,Albina Khamitovna Akhatova,F,29.0,160.0,55.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon4 X 6 Kilometres Relay,Gold,Russia,21.5
1641,Adkhamdzhon Akhilov,M,20.0,169.0,54.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Flyweight, Freestyle",,Uzbekistan,18.9
1641,Adkhamdzhon Akhilov,M,24.0,169.0,54.0,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Bantamweight, Freestyle",,Uzbekistan,18.9
1642,Akhat Akhirov,M,26.0,174.0,73.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Judo,Judo Lightweight,,Kazakhstan,24.1
1643,Sergey Akhirov,M,31.0,174.0,73.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Judo,Judo Half-Lightweight,,Kazakhstan,24.1
1647,Murodzhon Kakharovich Akhmadaliyev,M,21.0,165.0,56.0,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Bantamweight,Bronze,Uzbekistan,20.6
1648,Yerdos Zhaksimbinovich Akhmadiyev,M,28.0,180.0,72.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing 15 Kilometres,,Kazakhstan,22.2
1648,Yerdos Zhaksimbinovich Akhmadiyev,M,28.0,180.0,72.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing 50 Kilometres,,Kazakhstan,22.2
1649,Artur Kamilevich Akhmatkhuzin,M,24.0,187.0,79.0,Russia,RUS,2012 Summer,2012,Summer,London,Fencing,"Fencing Foil, Individual",,Russia,22.6
1649,Artur Kamilevich Akhmatkhuzin,M,24.0,187.0,79.0,Russia,RUS,2012 Summer,2012,Summer,London,Fencing,"Fencing Foil, Team",,Russia,22.6
1649,Artur Kamilevich Akhmatkhuzin,M,28.0,187.0,79.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Foil, Individual",,Russia,22.6
1649,Artur Kamilevich Akhmatkhuzin,M,28.0,187.0,79.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Foil, Team",Gold,Russia,22.6
1650,Bakhtiyar Shakhabutdinovich Akhmedov,M,21.0,190.0,120.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Super-Heavyweight, Freestyle",Silver,Russia,33.2
1651,Ibad Amirovich Akhmedov,M,21.0,160.0,54.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Flyweight, Greco-Roman",,Belarus,21.1
1653,Shukhrat Akhmedov,M,33.0,174.0,74.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Air Pistol 10 Metres,,Uzbekistan,24.4
1653,Shukhrat Akhmedov,M,33.0,174.0,74.0,Uzbekistan,UZB,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Free Pistol 50 Metres,,Uzbekistan,24.4
1654,Leyla Begnyazovna Akhmerova,F,23.0,160.0,52.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Hockey,Hockey,Bronze,Russia,20.3
1655,Damir Akhmetbekov,M,21.0,170.0,70.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Diving,Diving Platform,,Kazakhstan,24.2
1655,Damir Akhmetbekov,M,25.0,170.0,70.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Diving,Diving Platform,,Kazakhstan,24.2
1656,Sofia Akhmeteli,F,16.0,163.0,59.0,Georgia,GEO,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Slalom,,Georgia,22.2
1656,Sofia Akhmeteli,F,20.0,163.0,59.0,Georgia,GEO,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Giant Slalom,,Georgia,22.2
1656,Sofia Akhmeteli,F,20.0,163.0,59.0,Georgia,GEO,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Slalom,,Georgia,22.2
1657,Bakhyt Beshimbekovich Akhmetov,M,21.0,175.0,105.0,Kyrgyzstan,KGZ,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Middle-Heavyweight,,Kyrgyzstan,34.3
1657,Bakhyt Beshimbekovich Akhmetov,M,25.0,175.0,105.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Middle-Heavyweight,,Kazakhstan,34.3
1657,Bakhyt Beshimbekovich Akhmetov,M,29.0,175.0,105.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Heavyweight,,Kazakhstan,34.3
1658,Rustam Fahimovych Akhmetov,M,22.0,185.0,74.0,Soviet Union,UKR,1972 Summer,1972,Summer,Munich,Athletics,Athletics High Jump,,Ukraine,21.6
1659,Igor Vladimirovich Akhremchik,M,26.0,180.0,79.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Coxless Fours,Bronze,Russia,24.4
1660,Nataliya Akhrimenko (-Petrova),F,25.0,184.0,90.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Shot Put,,Russia,26.6
1660,Nataliya Akhrimenko (-Petrova),F,33.0,184.0,90.0,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Shot Put,,Russia,26.6
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Individual All-Around,,Ukraine,19.8
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Team All-Around,,Ukraine,19.8
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Floor Exercise,,Ukraine,19.8
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Horse Vault,,Ukraine,19.8
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Uneven Bars,,Ukraine,19.8
1667,Mirabella Viliamivna Akhunu,F,17.0,159.0,50.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Balance Beam,,Ukraine,19.8
1668,Aleksandr Akhyun,M,19.0,164.0,58.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gymnastics Individual All-Around,,Russia,21.6
1676,Anatoly Ivanovich Akimov,M,24.0,181.0,84.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo,Gold,Russia,25.6
1677,Andrey Aleksandrovich Akimov,M,21.0,166.0,66.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Football,Football,,Russia,24.0
1678,Vladimir Ivanovich Akimov,M,27.0,184.0,80.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Water Polo,Water Polo,Gold,Russia,23.6
1698,Khadzhimurat Magomedovich Akkayev,M,19.0,178.0,105.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Middle-Heavyweight,Silver,Russia,33.1
1698,Khadzhimurat Magomedovich Akkayev,M,23.0,178.0,105.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Middle-Heavyweight,Bronze,Russia,33.1
1700,Marina Dazmirovna Akobiya,F,25.0,165.0,57.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo,Bronze,Russia,20.9
1706,Aleksandr Akondinov,M,20.0,172.0,72.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Featherweight, Greco-Roman",,Russia,24.3
1713,Artur Vladimirovich Akoyev,M,26.0,168.0,109.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Heavyweight Ii,Silver,Russia,38.6
1731,Anastasiya Sergeyevna Aksenova,F,18.0,182.0,65.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 50 Metres Freestyle,,Russia,19.6
1731,Anastasiya Sergeyevna Aksenova,F,18.0,182.0,65.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 100 Metres Freestyle,,Russia,19.6
1731,Anastasiya Sergeyevna Aksenova,F,18.0,182.0,65.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 4 X 100 Metres Freestyle Relay,,Russia,19.6
1731,Anastasiya Sergeyevna Aksenova,F,18.0,182.0,65.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 4 X 100 Metres Medley Relay,,Russia,19.6
1732,Liudmyla Vasylivna Aksenova (Shapovalova-),F,29.0,165.0,58.0,Soviet Union,UKR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics 400 Metres,,Ukraine,21.3
1732,Liudmyla Vasylivna Aksenova (Shapovalova-),F,29.0,165.0,58.0,Soviet Union,UKR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics 4 X 400 Metres Relay,Bronze,Ukraine,21.3
1733,Merey Akshalov,M,20.0,179.0,60.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Lightweight,,Kazakhstan,18.7
1734,Aleksandr Timofeyevich Aksinin,M,21.0,173.0,67.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics 100 Metres,,Russia,22.4
1734,Aleksandr Timofeyevich Aksinin,M,21.0,173.0,67.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics 4 X 100 Metres Relay,Bronze,Russia,22.4
1734,Aleksandr Timofeyevich Aksinin,M,25.0,173.0,67.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics 100 Metres,,Russia,22.4
1734,Aleksandr Timofeyevich Aksinin,M,25.0,173.0,67.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics 4 X 100 Metres Relay,Gold,Russia,22.4
1735,Viktor Aksonov,M,23.0,185.0,79.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Javelin Throw,,Russia,23.1
1740,Nikolay Aleksandrovich Aksyonov,M,26.0,201.0,100.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Coxed Eights,Bronze,Russia,24.8
1740,Nikolay Aleksandrovich Aksyonov,M,30.0,201.0,100.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Coxed Eights,,Russia,24.8
1741,Alyona Aksyonova,F,20.0,172.0,52.0,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Air Rifle 10 Metres,,Uzbekistan,17.6
1741,Alyona Aksyonova,F,20.0,172.0,52.0,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Small-Bore Rifle Three Positions 50 Metres,,Uzbekistan,17.6
1741,Alyona Aksyonova,F,24.0,172.0,52.0,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Shooting,Shooting Air Rifle 10 Metres,,Uzbekistan,17.6
1741,Alyona Aksyonova,F,24.0,172.0,52.0,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Shooting,Shooting Small-Bore Rifle Three Positions 50 Metres,,Uzbekistan,17.6
1742,Irina Anatolyevna Aksyonova,F,17.0,174.0,62.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming 200 Metres Freestyle,,Russia,20.5
1742,Irina Anatolyevna Aksyonova,F,17.0,174.0,62.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming 400 Metres Freestyle,,Russia,20.5
1742,Irina Anatolyevna Aksyonova,F,17.0,174.0,62.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming 800 Metres Freestyle,,Russia,20.5
1742,Irina Anatolyevna Aksyonova,F,17.0,174.0,62.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming 4 X 100 Metres Medley Relay,Bronze,Russia,20.5
1743,Yelizaveta Vyacheslavovna Aksyonova,F,18.0,168.0,60.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Luge,Luge Singles,,Kazakhstan,21.3
1744,Sergey Vladimirovich Aksyutin,M,40.0,190.0,100.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Shooting,Shooting Skeet,,Russia,27.7
1752,Yuliya Yurivna Akulenko,F,27.0,173.0,53.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Heptathlon,,Ukraine,17.7
1753,Marina Sergeyevna Akulova,F,22.0,181.0,70.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball,,Russia,21.4
1758,Vladyslav Ivanovych Akymenko,M,23.0,192.0,88.0,Soviet Union,UKR,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Keelboat,Silver,Ukraine,23.9
2212,Armenak Alachachyan,M,33.0,176.0,74.0,Soviet Union,ARM,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball,Silver,Armenia,23.9
2213,Konstantin Georgiyevich Aladashvili,M,24.0,175.0,78.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Skeleton,Skeleton,,Russia,25.5
2225,Arsen Shakhlamazovich Alakhverdiyev,M,23.0,154.0,52.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Flyweight, Freestyle",Silver,Russia,21.9
2255,Vyacheslav Nikolayevich Alanov,M,28.0,172.0,59.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Athletics,"Athletics 10,000 Metres",,Russia,19.9
2281,Sergey Petrovich Alay,M,31.0,185.0,105.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Hammer Throw,,Belarus,30.7
2303,Nazar Albaryan,M,25.0,160.0,52.0,Soviet Union,ARM,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Flyweight, Freestyle",,Armenia,20.3
2306,Ruslan Vladimirovich Albegov,M,24.0,192.0,156.0,Russia,RUS,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Super-Heavyweight,Bronze,Russia,42.3
2331,Marko Albert,M,25.0,189.0,78.0,Estonia,EST,2004 Summer,2004,Summer,Athina,Triathlon,Triathlon Olympic Distance,,Estonia,21.8
